"id" "baseMean" "baseMeanA" "baseMeanB" "foldChange" "log2FoldChange" "pval" "padj"
"4440" "ENSG00000115459.15" 477.047606768715 384.133725571187 569.961487966243 1.48375799890712 0.569255807425754 1.92746517340753e-06 4.68624573824303e-05
"4442" "ENSG00000115464.12" 5733.06053844466 6766.0766732554 4700.04440363392 0.694648410091481 -0.525645139155495 9.98563286573205e-08 4.25502966469159e-06
"4448" "ENSG00000115504.12" 1850.43551629163 2119.33108734176 1581.53994524151 0.746244866924123 -0.42227899211271 3.0648454536899e-05 0.000452479462707153
"4457" "ENSG00000115540.12" 1794.89100072323 2175.11288390895 1414.6691175375 0.650388827174417 -0.620625620866969 3.02796639387581e-08 1.59839611406429e-06
"4458" "ENSG00000115541.8" 3769.4172759086 4187.23857079014 3351.59598102705 0.800431101396401 -0.321150869474524 0.00128512017561061 0.0099198005213717
"4461" "ENSG00000115561.12" 3192.07834166109 3606.10335724205 2778.05332608013 0.770375402718568 -0.376366454715409 0.000272183707197412 0.00275838846942045
"4462" "ENSG00000115568.13" 992.697172248847 858.666824040607 1126.72752045709 1.31218243084678 0.391968309728479 0.000240447504809934 0.00249866103594602
"4474" "ENSG00000115648.11" 1309.62157393594 1093.124895153 1526.11825271887 1.39610602547412 0.481408509325008 8.06328796207871e-06 0.000152310904809812
"4477" "ENSG00000115657.10" 253.874617055748 182.025815392454 325.723418719042 1.78943529530012 0.839504377877048 6.45512652562379e-07 1.979317494425e-05
"4482" "ENSG00000115687.11" 619.62557019922 529.968217808523 709.282922589917 1.33834992128939 0.420455368376582 0.000201051170162471 0.00215584881010276
"4483" "ENSG00000115694.12" 2344.54939615742 1993.95937577871 2695.13941653613 1.35165211953407 0.434723886824481 1.82244150572714e-05 0.000297914570431484
"4487" "ENSG00000115750.14" 1023.1267099914 1216.01028404045 830.243135942341 0.682759962509266 -0.550549634622028 1.90802743686665e-07 7.28800848489656e-06
"4491" "ENSG00000115761.13" 2055.94986401681 2303.06655324482 1808.8331747888 0.785402042437856 -0.348496745150006 0.000441794197202281 0.00412996547787532
"4494" "ENSG00000115808.9" 2668.39450239875 3260.71052350752 2076.07848128998 0.636695120993677 -0.651325386021661 4.45180493333327e-08 2.21111052695204e-06
"4495" "ENSG00000115816.11" 3043.45856330539 3604.37009481873 2482.54703179205 0.688760301102462 -0.537926104088063 7.60496886296016e-08 3.42190581602254e-06
"4496" "ENSG00000115825.7" 2694.72433637213 3086.0094588305 2303.43921391377 0.746413530043652 -0.421952957103419 4.40909899120133e-05 0.000615294909490269
"4504" "ENSG00000115866.8" 4093.45500808088 4658.10951185842 3528.80050430335 0.757560657455536 -0.400566685896818 4.01119721865311e-05 0.000567665652810026
"4509" "ENSG00000115904.10" 2965.44907387385 3435.98925901963 2494.90888872806 0.726110793908569 -0.461738395664865 3.21043441333429e-06 7.12482703635901e-05
"4513" "ENSG00000115942.6" 1743.72422795068 1967.46225803486 1519.98619786651 0.772561807302314 -0.372277737246991 0.000312670034929823 0.0031079081604981
"4516" "ENSG00000115947.11" 1266.05456691651 1464.66682571392 1067.4423081191 0.728795306467598 -0.456414426852949 1.19788626174434e-05 0.00021222039686698
"4518" "ENSG00000115963.11" 3175.8972745738 3595.15319883385 2756.64135031375 0.766766031335721 -0.383141669604052 0.000170662238923408 0.00188297740688666
"4519" "ENSG00000115966.14" 1880.52136397144 2148.94112659126 1612.10160135162 0.750184163448352 -0.414683287174145 4.39959403816954e-05 0.00061446524252524
"4522" "ENSG00000115993.9" 3831.5301505524 4384.8241409828 3278.236160122 0.747632300570948 -0.419599194521703 1.85944965224862e-05 0.000302849704493001
"4525" "ENSG00000116005.9" 4915.73474158423 5589.98275819551 4241.48672497294 0.758765618508298 -0.39827378663264 5.29966414580986e-05 0.000715799989667767
"4529" "ENSG00000116030.14" 3321.32500519223 3880.53706856846 2762.11294181601 0.711786253554578 -0.49048402396737 1.86610596206079e-06 4.59037021477356e-05
"4533" "ENSG00000116039.9" 36.7629301521752 20.7625244894645 52.763335814886 2.54127747527328 1.34555390799474 3.44227915479949e-06 7.59059173624297e-05
"4539" "ENSG00000116117.15" 407.801050108701 460.156073204595 355.446027012808 0.772446671272703 -0.372492760247264 0.000972665246166465 0.00792508066923683
"4540" "ENSG00000116120.9" 2821.15423745288 3141.68864738436 2500.6198275214 0.795947691889617 -0.329254472072066 0.000863594167271095 0.00718514044655951
"4550" "ENSG00000116161.15" 6248.93022659629 7035.21291032292 5462.64754286965 0.776472242205235 -0.364993743679345 0.000170499480530838 0.0018818494315459
"4551" "ENSG00000116171.14" 2930.62467591066 3254.69053861612 2606.5588132052 0.800862257802704 -0.3203739634558 0.00118902659318298 0.00932153677136796
"4554" "ENSG00000116191.15" 2736.19748360496 3295.54926964923 2176.84569756069 0.660541087219851 -0.598279791576167 3.24948792696504e-06 7.19608822116788e-05
"4557" "ENSG00000116199.9" 4969.95333536974 5643.59366881069 4296.31300192879 0.761272560367404 -0.393515016862951 3.66093839558276e-05 0.000523819128373028
"4561" "ENSG00000116213.13" 699.695364545784 527.479580628697 871.911148462871 1.65297611601126 0.725065879160745 1.82387107617915e-10 2.31460406124744e-08
"4568" "ENSG00000116266.8" 1995.51705381462 2268.000563398 1723.03354423123 0.759714777870124 -0.396470210259936 0.000100312745347432 0.0012145342205383
"4574" "ENSG00000116337.13" 1745.04887057301 1472.66516011809 2017.43258102793 1.36991940575694 0.454091019948599 9.39061834076336e-06 0.000173414325975463
"4576" "ENSG00000116353.13" 470.157138231158 403.049201925408 537.265074536908 1.33300121168913 0.41467809182757 0.000419263447352777 0.00395621824130274
"4578" "ENSG00000116406.16" 3391.07994103617 4127.75806381325 2654.40181825908 0.643061385193424 -0.636971634337052 4.83364758542994e-07 1.55416515745799e-05
"4581" "ENSG00000116473.12" 2717.19444710124 3167.93727246546 2266.45162173702 0.715434501003597 -0.48310840257237 1.12938917187682e-06 3.07756074776459e-05
"4583" "ENSG00000116489.10" 11019.3480757096 12448.4907992809 9590.20535213817 0.770391006168566 -0.376337234166722 7.79775358603666e-05 0.000988127200714461
"4587" "ENSG00000116525.11" 485.615696026916 387.023078902863 584.208313150968 1.50949218534225 0.594063288022675 6.82114511853898e-07 2.07448214140036e-05
"4594" "ENSG00000116586.9" 426.553327005701 333.954652770002 519.1520012414 1.55455837172883 0.636504789096249 1.66485571457996e-06 4.19819090654665e-05
"4596" "ENSG00000116641.13" 3728.67107041058 4167.65295611326 3289.68918470791 0.789338560419835 -0.341283866037902 0.000399497646868847 0.00379504455742322
"4602" "ENSG00000116668.10" 175.411264722148 206.005031637789 144.817497806506 0.702980391571859 -0.508443646523509 0.000446825420834631 0.00416947658601151
"4605" "ENSG00000116678.16" 1138.34257355027 1368.24803866572 908.437108434812 0.663941831278412 -0.59087124398115 2.57509462934356e-05 0.000393439028086241
"4610" "ENSG00000116691.8" 370.781432766112 285.306706735725 456.256158796499 1.59917782521363 0.677330372395197 1.56445150512178e-08 9.42397281742645e-07
"4614" "ENSG00000116704.7" 1643.26717424724 1899.36771040022 1387.16663809426 0.730330746647245 -0.453378126122552 4.59767299310376e-05 0.000636468605082735
"4623" "ENSG00000116747.10" 3031.12672811836 3749.20441236901 2313.04904386771 0.616943967161866 -0.696788629772943 3.57456495317876e-12 8.61553283133597e-10
"4625" "ENSG00000116750.11" 3438.81837957169 4028.88584879752 2848.75091034586 0.707081564794423 -0.500051449389997 4.18337799314914e-07 1.39111859425661e-05
"4626" "ENSG00000116752.5" 2504.18275798574 2884.97482800142 2123.39068797006 0.736017058922156 -0.442188890375199 1.51213526272074e-05 0.000256493778442517
"4633" "ENSG00000116786.9" 2369.73854814378 2072.07154931431 2667.40554697325 1.28731343657315 0.364363365396188 0.000497212186192786 0.00456161737772384
"4636" "ENSG00000116809.9" 516.779979453666 419.516778475178 614.043180432155 1.46369158979535 0.549611599560666 4.30656458719937e-06 9.10263128111508e-05
"4643" "ENSG00000116857.14" 1967.13070925884 1725.50389918351 2208.75751933416 1.2800652147928 0.356217312304555 0.000714091724016139 0.00616565950655646
"4644" "ENSG00000116863.10" 1000.43405897621 874.103579857739 1126.76453809468 1.28905150837852 0.366309912572769 0.000819709795622183 0.00689194617779473
"4648" "ENSG00000116883.8" 51.4561515816693 26.2268620396266 76.685441123712 2.92392742249708 1.54790750126879 2.07415240986068e-11 4.00556190853343e-09
"4653" "ENSG00000116918.11" 2233.28466322211 2597.16086141085 1869.40846503338 0.719789248640481 -0.47435354173406 2.51818306459318e-06 5.79965539587637e-05
"4666" "ENSG00000117000.8" 1638.51616632193 1887.92724296771 1389.10508967614 0.735783169002078 -0.442647419765599 1.30288320843561e-05 0.000226754661669075
"4671" "ENSG00000117020.14" 3783.05020902758 4303.95443553734 3262.14598251781 0.757941570101808 -0.399841459912497 0.000156132162816299 0.00175041007578267
"4673" "ENSG00000117054.11" 3075.64591139211 3558.23673335943 2593.05508942478 0.728747209288855 -0.456509641312257 4.24279299409442e-06 9.01687763310893e-05
"4681" "ENSG00000117133.8" 1923.4988500339 2201.53524381241 1645.46245625539 0.747415904823734 -0.420016830652001 0.000265593026976164 0.00270748144089931
"4685" "ENSG00000117151.10" 809.789058168441 940.544976306177 679.033140030706 0.721957117561233 -0.470014947690518 1.31540705316153e-05 0.00022835642711836
"4689" "ENSG00000117155.14" 4558.24330161218 5616.92334736215 3499.56325586221 0.623039169210969 -0.682605229471033 1.0003945339282e-07 4.25502966469159e-06
"4690" "ENSG00000117174.8" 2178.20670015152 2523.71571461291 1832.69768569014 0.726190226212241 -0.461580581838225 9.54624824194527e-06 0.000175917271787317
"4692" "ENSG00000117222.11" 1632.83820644472 1838.74602310894 1426.93038978051 0.776034521270027 -0.365807263921714 0.000406882499971 0.00385812463833435
"4703" "ENSG00000117308.12" 1067.82351468889 924.283889446939 1211.36313993084 1.31059640199472 0.390223476187932 0.000481862085424487 0.0044437511655155
"4704" "ENSG00000117318.8" 1378.64512037194 1066.20200914104 1691.08823160285 1.58608614231109 0.665471127731768 2.61271009193466e-10 3.13646263237191e-08
"4712" "ENSG00000117399.11" 5730.52136812918 4974.24673762815 6486.79599863022 1.30407604221967 0.383027997279587 0.000166053787750488 0.00184654662687345
"4714" "ENSG00000117407.14" 23.5160323160317 11.2118253391031 35.8202392929602 3.19486240728628 1.675753800155 2.33859099586514e-07 8.61510322789562e-06
"4715" "ENSG00000117408.8" 1699.45725950425 1402.32816520005 1996.58635380844 1.42376542335482 0.509711470433474 1.85422063787207e-06 4.57188168697211e-05
"4716" "ENSG00000117410.11" 4139.22492979309 3268.6649874144 5009.78487217177 1.53267003240202 0.616047133489158 9.46590691399099e-10 9.02803612790822e-08
"4718" "ENSG00000117419.12" 2195.20010830047 1870.89925562707 2519.50096097387 1.34667911882268 0.429406132291072 4.17988725273822e-05 0.000588560756313673
"4719" "ENSG00000117425.11" 40.9704638216961 27.6056261005975 54.3353015427947 1.96826912545985 0.976927496805655 0.00017341152312833 0.0019085702927809
"4720" "ENSG00000117448.11" 1502.75636705274 1263.79815513088 1741.7145789746 1.37815882378323 0.462742158783006 1.30965153052457e-05 0.000227484275905419
"4725" "ENSG00000117477.10" 167.747460801947 207.822149954922 127.672771648972 0.614336689696769 -0.702898547719448 1.38780767719497e-06 3.60482174597712e-05
"4727" "ENSG00000117480.13" 45.3061238033519 30.2358199748623 60.3764276318414 1.99685100923467 0.997726693193985 2.30941984410946e-05 0.000361842964292591
"4729" "ENSG00000117500.10" 5654.86519441031 6843.49162287373 4466.23876594689 0.652625737279915 -0.615672211481597 4.36302453852291e-10 4.8448271054198e-08
"4731" "ENSG00000117505.10" 5659.52713293575 6682.05765518422 4636.99661068728 0.69394741110767 -0.5271017586096 9.46108183172364e-08 4.07429302371124e-06
"4736" "ENSG00000117528.9" 4633.37539517931 5358.98440649996 3907.76638385866 0.729199058522898 -0.455615396188898 5.94274517634028e-06 0.000118519456717621
"4737" "ENSG00000117533.12" 1146.77168977375 1350.83238761051 942.710991936994 0.697874140850707 -0.518961219975187 7.84122140879232e-07 2.31089342220067e-05
"4752" "ENSG00000117616.15" 1394.10210316637 1023.01340731681 1765.19079901593 1.72548158840432 0.786999079708234 4.41942106169309e-14 1.99142956014727e-11
"4753" "ENSG00000117620.10" 1494.13940557544 1783.33512652633 1204.94368462455 0.675668676459935 -0.565612120577713 2.81645378433876e-07 1.00308340277962e-05
"4758" "ENSG00000117650.10" 3033.082976114 3436.54399935779 2629.62195287022 0.765193739222205 -0.386103025215396 6.26874640729608e-05 0.000824134728522832
"4762" "ENSG00000117697.12" 1187.57254877007 1346.32674822895 1028.81834931118 0.764166908712577 -0.388040309934572 0.000212001391039893 0.00224890728427579
"4765" "ENSG00000117724.10" 19728.9835883866 22330.6993080825 17127.2678686908 0.766983050212477 -0.382733399355507 0.000118305933241184 0.00139076098958444
"4776" "ENSG00000117906.11" 8920.94957254087 10306.2298647948 7535.66928028689 0.731176131247379 -0.451709119531165 3.20397994253983e-06 7.11558174096059e-05
"4781" "ENSG00000118007.10" 3101.11429758913 3743.37477410219 2458.85382107606 0.656854835398038 -0.606353524022298 9.9091496720514e-08 4.23789933429742e-06
"4783" "ENSG00000118046.12" 1705.61367749916 1509.12971198654 1902.09764301179 1.26039374077923 0.333874494941596 0.00100150097365928 0.00811114047226213
"4791" "ENSG00000118162.11" 261.927371548383 215.209329405658 308.645413691107 1.43416372581751 0.520209733204166 0.000142995795463754 0.00162500923704643
"4793" "ENSG00000118193.9" 4868.8528059532 5904.60809536375 3833.09751654265 0.649170521503767 -0.623330605546629 3.84138018790937e-10 4.32942317633498e-08
"4795" "ENSG00000118197.11" 753.818434529626 866.94577026305 640.691098796201 0.739020963908506 -0.436312804808413 5.85823910916097e-05 0.000780061543392004
"4796" "ENSG00000118200.12" 4791.14781670338 5734.56756742186 3847.72806598489 0.670970918163713 -0.575677857717092 3.46234457400378e-07 1.18168186053705e-05
"4797" "ENSG00000118217.5" 4534.55806690955 5150.31555486516 3918.80057895393 0.76088552967441 -0.394248669007416 0.000237950692224988 0.00247602507451785
"4803" "ENSG00000118260.12" 2174.24357789446 2626.1559625122 1722.33119327672 0.655837359952198 -0.608590007303158 1.93283880590741e-09 1.61314925366126e-07
"4806" "ENSG00000118276.9" 1274.59304307337 1576.89323950358 972.292846643152 0.616587618163191 -0.697622176240065 2.46630484404455e-05 0.000379991824633465
"4812" "ENSG00000118363.9" 1352.85969677553 1562.87829748334 1142.84109606771 0.731241260377085 -0.45158061795146 2.74551128927269e-05 0.000412982278694081
"4813" "ENSG00000118369.10" 227.941942924226 184.83190861591 271.051977232542 1.46647826807762 0.55235569177748 3.65867627059549e-05 0.000523736476083587
"4814" "ENSG00000118402.5" 366.398263727117 430.775873088904 302.02065436533 0.70110856534205 -0.512290234740924 1.57802500363997e-05 0.000265497583404622
"4816" "ENSG00000118412.10" 2152.12986470065 2527.48985024521 1776.76987915609 0.702978047165534 -0.508448457851191 8.64055551895663e-07 2.48751992773518e-05
"4821" "ENSG00000118454.10" 1535.64039627516 1789.62961275737 1281.65117979294 0.716154432546653 -0.481657369066644 1.96972079053286e-06 4.76966968997257e-05
"4823" "ENSG00000118482.9" 4436.07854457796 5407.44838981964 3464.70869933629 0.640728944516445 -0.642213930095938 1.23002420166814e-10 1.68475385366809e-08
"4827" "ENSG00000118496.4" 2584.64814524801 2946.51249108582 2222.78379941021 0.754377864046009 -0.406640751721105 9.81069756654921e-05 0.0011915398778873
"4829" "ENSG00000118507.13" 527.469199127669 624.880448970558 430.057949284779 0.688224363545484 -0.539049129659183 3.28768673735896e-06 7.27549865038895e-05
"4831" "ENSG00000118513.16" 106.722883064928 128.571554666201 84.8742114636553 0.660132108412366 -0.599173323326792 0.00043928899752003 0.004112729151127
"4832" "ENSG00000118514.11" 23.0011227414619 12.3538846755722 33.6483608073516 2.72370688985675 1.44557145690995 2.80888196577966e-05 0.000420682842389312
"4842" "ENSG00000118600.9" 617.551685901938 694.753556746395 540.34981505748 0.777757536914235 -0.362607624521977 0.00120372394673288 0.00940356405824591
"4861" "ENSG00000118873.13" 3798.7047297959 4274.29352380665 3323.11593578514 0.777465543083622 -0.36314935780997 0.000241165682728706 0.00250528680501201
"4866" "ENSG00000118922.14" 1103.68931045706 1299.18431821788 908.194302696233 0.699049619027131 -0.516533232156843 5.86750373556004e-07 1.83165086492001e-05
"4875" "ENSG00000118985.12" 4941.91120575301 5615.33735247248 4268.48505903355 0.760147572817526 -0.395648568562012 7.72726810090018e-05 0.000981038055505057
"4882" "ENSG00000119048.5" 2235.01197730322 2550.53310075979 1919.49085384665 0.752584176725581 -0.410075138194187 6.61945350907047e-05 0.0008614987379825
"4895" "ENSG00000119285.8" 5574.08856922646 6356.12577487347 4792.05136357944 0.753926453520318 -0.407504301256406 3.66361818757473e-05 0.000523961438307606
"4896" "ENSG00000119314.13" 3766.23794037859 4418.30052702042 3114.17535373675 0.704835566230001 -0.504641369935175 3.0739539803462e-07 1.08116942485208e-05
"4897" "ENSG00000119318.10" 9771.76472829311 10879.7492465991 8663.78020998707 0.796321681098969 -0.328576757111579 0.000624970841107265 0.00551472185441289
"4901" "ENSG00000119333.9" 2119.85151060357 1696.04398580916 2543.65903539798 1.49976006322999 0.58473171187027 1.1304053163847e-08 7.15815928656476e-07
"4902" "ENSG00000119335.14" 19234.747971974 22957.0775091805 15512.4184347675 0.675713989664585 -0.565515370578916 7.29857971693827e-09 4.94430829856306e-07
"4903" "ENSG00000119383.17" 6345.09156084375 5636.05805766816 7054.12506401935 1.25160617435831 0.323780680736965 0.00108406138753132 0.0086691452317705
"4905" "ENSG00000119396.8" 4205.98039499539 4731.99651349795 3679.96427649283 0.777676878247013 -0.362757249421846 0.000167995871146219 0.0018638193715721
"4912" "ENSG00000119414.9" 3570.59219940842 4001.73412806607 3139.45027075078 0.784522452087038 -0.350113358909899 0.000281447231115291 0.00284023281721409
"4914" "ENSG00000119431.7" 84.852258151596 57.5325796591822 112.17193664401 1.94971157748369 0.963260720636481 3.5955682319482e-07 1.2177931096703e-05
"4918" "ENSG00000119471.12" 1788.84694951475 2046.5664529241 1531.1274461054 0.748144505113799 -0.418611139378759 0.000278164364495762 0.00281166658676926
"4926" "ENSG00000119537.13" 2303.851878152 2664.49927961049 1943.20447669351 0.729294427498431 -0.455426724316763 8.38315194559162e-06 0.000157247908085456
"4927" "ENSG00000119541.7" 2148.99556602831 2466.93014425803 1831.06098779859 0.742242739244372 -0.43003701931588 2.21058790656569e-05 0.000348184393064542
"4929" "ENSG00000119559.13" 480.300210185253 379.192022905028 581.408397465477 1.53328224842719 0.61662329446905 0.000311752371635247 0.003099777658741
"4933" "ENSG00000119608.10" 15.0202225030574 8.04555470333064 21.9948903027841 2.73379414021992 1.45090460941595 0.000281211063140575 0.00283877090102817
"4944" "ENSG00000119661.12" 553.885602022102 624.522880619273 483.24832342493 0.773788020297581 -0.369989701581883 0.00109212082526555 0.00872407570450568
"4952" "ENSG00000119688.18" 535.81713700631 400.253900281279 671.380373731341 1.67738621225059 0.746214902586592 8.38755933560033e-11 1.23012261727588e-08
"4959" "ENSG00000119711.10" 346.141955680025 399.478681403457 292.805229956593 0.732968349970276 -0.448177191653452 0.000431895060231475 0.00405326930658528
"4972" "ENSG00000119778.12" 507.383507682844 585.343546894508 429.42346847118 0.733626381890517 -0.446882574359173 0.000102826868808104 0.00123966382511887
"4974" "ENSG00000119787.11" 2937.505981691 3289.48848391395 2585.52347946805 0.785995601477743 -0.347406855869132 0.000299568596349642 0.00299202916726729
"4977" "ENSG00000119820.8" 2338.69217392476 2711.27850880906 1966.10583904045 0.725158198485509 -0.463632331106737 5.12855073336347e-06 0.000104762695024642
"4978" "ENSG00000119844.12" 867.796053286163 988.736645923841 746.855460648484 0.75536338592027 -0.40475723993037 0.00018280792358696 0.00199224113570479
"4980" "ENSG00000119865.6" 5528.94380503444 8663.06257499103 2394.82503507784 0.276440925405681 -1.85495688108183 8.19308694862246e-11 1.21455137874981e-08
"4982" "ENSG00000119878.5" 917.497542221448 1040.56869193237 794.426392510523 0.763454059947973 -0.38938674792324 0.000437871823376776 0.00410379057072244
"4985" "ENSG00000119900.7" 2508.3516040206 3082.8916443456 1933.81156369561 0.627271985780773 -0.672836962140893 5.87415596666674e-11 9.3357398694553e-09
"4986" "ENSG00000119906.9" 3946.36534526438 4508.15940393412 3384.57128659464 0.750765663618957 -0.413565425085417 0.00100088849749831 0.00811114047226213
"4987" "ENSG00000119912.13" 3836.28820213194 4402.26368902975 3270.31271523413 0.742870701585553 -0.4288169667804 9.76771501976617e-06 0.000178871549954223
"4993" "ENSG00000119927.11" 1873.07867012065 2159.1345799441 1587.0227602972 0.735027253529645 -0.444130351328667 9.16071937705906e-06 0.000169538742185429
"4996" "ENSG00000119943.8" 462.294681000827 366.812872394557 557.776489607096 1.52060227866576 0.604642858105828 2.84465993598555e-07 1.01081333405329e-05
"4999" "ENSG00000119953.10" 2255.37582665223 2585.25140962923 1925.50024367522 0.744801931643227 -0.425071280357344 2.29473094682896e-05 0.000359978681124147
"5008" "ENSG00000120049.16" 26.3812158439112 16.0314902803536 36.7309414074687 2.29117448004706 1.19608732853072 0.000134555372217611 0.00154447755743058
"5014" "ENSG00000120063.7" 4365.54806982424 5086.33905694875 3644.75708269974 0.716577688174448 -0.480804971323646 3.75318427828804e-05 0.000534802958664216
"5022" "ENSG00000120137.6" 6991.3251589601 8606.51666024274 5376.13365767746 0.624658484949221 -0.678860443882785 1.36550468096952e-10 1.8300117043407e-08
"5026" "ENSG00000120159.9" 871.737368658971 1027.97073412391 715.504003194034 0.696035382567409 -0.522767448357814 1.21279174813168e-06 3.25631442425823e-05
"5038" "ENSG00000120256.7" 2158.32405616081 2469.51681203302 1847.13130028859 0.747972757783314 -0.418942368794006 2.06712463511837e-05 0.000329396969321281
"5047" "ENSG00000120318.13" 1664.13492595694 1357.97898226359 1970.2908696503 1.45089938458845 0.53694747640792 2.75325134126992e-07 9.83955065549014e-06
"5071" "ENSG00000120526.8" 1255.89441556237 1480.61269153589 1031.17613958886 0.696452316992631 -0.521903513623153 6.44724876559651e-07 1.97885349081862e-05
"5089" "ENSG00000120686.9" 2455.50760311436 2897.83882175832 2013.1763844704 0.694716479520716 -0.52550377466758 1.99930199610414e-07 7.58076800766707e-06
"5090" "ENSG00000120688.8" 792.226295597091 909.208101576189 675.244489617993 0.742673199290019 -0.429200577906051 0.000317069630281325 0.00313872057471666
"5091" "ENSG00000120690.11" 968.497705051174 1107.86267632007 829.132733782278 0.748407498063176 -0.418104082320996 0.00011990477813017 0.00140369478887638
"5093" "ENSG00000120694.17" 10273.2482917229 11819.9977734427 8726.49881000306 0.738282610307243 -0.437754917568787 0.00115256976455591 0.00909766415830724
"5097" "ENSG00000120705.10" 11020.7211045617 12437.0292429268 9604.41296619652 0.772243337102286 -0.372872576520313 0.000113639849273017 0.00135375103202937
"5105" "ENSG00000120742.8" 6769.41757707613 7625.19931201906 5913.6358421332 0.77553852694866 -0.36672964211453 0.000162127455901688 0.00180676231501623
"5109" "ENSG00000120800.4" 2221.9113037643 2504.40433115844 1939.41827637015 0.774403019608681 -0.368843516802263 0.000197414719123027 0.00212407162855469
"5110" "ENSG00000120802.11" 9258.21693166521 10841.9613962811 7674.47246704929 0.707849086207012 -0.498486285127649 2.9187978803854e-07 1.03243758472062e-05
"5111" "ENSG00000120805.11" 2301.06180290448 2617.86514424725 1984.25846156171 0.757968173388197 -0.399790823085978 5.25189551799568e-05 0.000710482832603336
"5115" "ENSG00000120837.5" 1495.40261988522 1730.99727515201 1259.80796461842 0.72779315294288 -0.458399616477525 8.84756850755068e-06 0.000164428332359095
"5117" "ENSG00000120868.11" 813.93180433263 914.338735708178 713.524872957083 0.780372574289374 -0.357765018672845 0.000765066059025963 0.00650818985150075
"5126" "ENSG00000120913.21" 546.594558861622 446.609329084681 646.579788638563 1.44775253567524 0.533815023647136 2.79840340791825e-06 6.35094589481709e-05
"5128" "ENSG00000120925.11" 515.992297758569 591.34860441603 440.635991101109 0.74513744990782 -0.424421521648189 0.000144104554317414 0.00163462196382234
"5135" "ENSG00000120992.15" 2807.31414358699 3283.64484028984 2330.98344688414 0.709876847301913 -0.494359333928593 5.72772892529122e-07 1.79522729581809e-05
"5144" "ENSG00000121067.15" 1888.75613508208 2133.64389314715 1643.86837701702 0.770451143368774 -0.376224620891464 0.000326597408458112 0.00320757168877845
"5145" "ENSG00000121068.11" 188.306983086959 156.323074182553 220.290891991366 1.40920266021708 0.494879103390285 0.000682130735515876 0.00593917917352551
"5157" "ENSG00000121274.10" 651.926426419527 770.906807528971 532.946045310084 0.691323568692259 -0.53256698385846 1.71079764024033e-06 4.296617143001e-05
"5161" "ENSG00000121310.14" 75.1940125102249 47.7922863501287 102.595738670321 2.14670078595319 1.1021211177434 1.91907049759607e-08 1.10446504157211e-06
"5166" "ENSG00000121350.13" 603.882698147214 697.736660072502 510.028736221925 0.73097597619269 -0.452104102659313 7.62994439286361e-05 0.0009713122322772
"5180" "ENSG00000121454.5" 66.6128824999222 49.2271900602277 83.9985749396168 1.70634510799515 0.770909460982779 8.58924881118948e-05 0.00107036843301605
"5181" "ENSG00000121481.8" 940.219498559234 1100.98290381431 779.456093304163 0.707963848124955 -0.498252403311419 0.00016925133063209 0.00187242065354407
"5182" "ENSG00000121486.9" 1558.51779587581 1804.50019887415 1312.53539287747 0.727367829439077 -0.4592429762633 7.17145641500328e-06 0.000138665996800549
"5188" "ENSG00000121579.10" 7329.92120773305 8545.64773319107 6114.19468227503 0.715474692284315 -0.483027357930731 6.74499015584008e-06 0.000131647981120766
"5190" "ENSG00000121621.6" 2044.29347307808 2458.11348388672 1630.47346226944 0.663302761633028 -0.592260562399703 8.14651589816362e-08 3.61328776470333e-06
"5192" "ENSG00000121644.16" 5949.83439230122 6784.60103123945 5115.06775336298 0.753923145931624 -0.407510630590324 3.23837380301978e-05 0.000471383512563161
"5193" "ENSG00000121653.9" 500.939845164512 433.356776190557 568.522914138467 1.31190498308598 0.391663234136881 0.000601791734925814 0.00534597389208955
"5194" "ENSG00000121671.9" 209.760383938921 176.292893659918 243.227874217925 1.37968053713571 0.4643342518985 0.000739687536672393 0.00635138494620769
"5195" "ENSG00000121680.13" 397.375171305909 327.188365116467 467.561977495351 1.42902996360802 0.515036166885435 7.51724127335008e-05 0.000959860639305958
"5198" "ENSG00000121716.16" 472.1388937221 239.079906633727 705.197880810473 2.94963257573479 1.56053525475277 1.20107774894514e-16 1.00929484784331e-13
"5199" "ENSG00000121741.14" 1836.80955755752 2050.14755730202 1623.47155781303 0.791880346383214 -0.336645640239898 0.00117479974961568 0.00923328458418875
"5202" "ENSG00000121749.13" 1475.34622548218 1764.16069766682 1186.53175329755 0.672575777743368 -0.57223127254796 4.69863001881323e-08 2.30789580639717e-06
"5203" "ENSG00000121753.10" 258.139604023952 219.433911827203 296.845296220702 1.35277767118538 0.435924752075221 0.000726889401991457 0.00625185208484603
"5207" "ENSG00000121774.15" 8644.50080944859 9794.71589858043 7494.28572031676 0.765135589221422 -0.386212665299055 0.000377217375121963 0.00361319859127913
"5216" "ENSG00000121879.3" 2428.62386305518 2926.34431710385 1930.90340900652 0.659834660508269 -0.599823531549499 2.31646110965208e-09 1.86746346734674e-07
"5217" "ENSG00000121892.12" 10866.3828485905 12670.2062780819 9062.55941909913 0.715265341399881 -0.483449558299524 0.000100511470798809 0.00121646658235756
"5225" "ENSG00000121931.13" 688.160821674405 811.739990197283 564.581653151528 0.695520314348827 -0.523835442115088 2.85584915240698e-06 6.44911578164721e-05
"5228" "ENSG00000121957.10" 2144.67099115932 2454.4565280599 1834.88545425874 0.747573009862637 -0.41971361146538 9.43058384145225e-05 0.00115537788132008
