"id" "baseMean" "baseMeanA" "baseMeanB" "foldChange" "log2FoldChange" "pval" "padj"
"378" "ENSG00000018236.12" 496.445974563924 537.588660663188 455.303288464659 0.846936183332031 -0.239674828351117 0.00716223114402493 0.0670631277442678
"380" "ENSG00000018408.12" 1489.99952393269 1630.08187571074 1349.91717215463 0.828128446962851 -0.272073540418402 0.000188085920113387 0.0042791696730173
"381" "ENSG00000018510.10" 8350.26089675982 9123.56237668463 7576.959416835 0.83048255758058 -0.267978226948061 1.9981466550896e-05 0.000775049490980857
"388" "ENSG00000019144.14" 4555.12218584261 4158.17389436752 4952.07047731771 1.19092433436359 0.252081754170822 0.00236440089232516 0.0292450289845789
"397" "ENSG00000020129.13" 962.476358571458 867.795178821895 1057.15753832102 1.21821089137209 0.284763907956699 0.000227640744549363 0.00492495802120709
"401" "ENSG00000020426.8" 1170.31249010598 1253.30875564422 1087.31622456773 0.867556553539616 -0.204970288952317 0.00903579842067221 0.0803305080624948
"404" "ENSG00000020922.10" 1884.40643355134 2014.29337363489 1754.51949346779 0.871034734280874 -0.199197844518316 0.00443705137199299 0.046847945859127
"409" "ENSG00000021574.9" 1931.01991265663 2141.44233248601 1720.59749282725 0.803475987527434 -0.31567318634822 6.578722723089e-06 0.000332366973767358
"411" "ENSG00000021762.17" 983.290855157382 838.848909087048 1127.73280122772 1.3443813170778 0.426942398705814 1.56129222917621e-05 0.000638297311345843
"424" "ENSG00000023191.14" 1945.03531925675 1736.03493651871 2154.03570199479 1.24077900546996 0.311246180654418 1.06005649955288e-05 0.000477669961092186
"426" "ENSG00000023287.10" 5848.33489083764 6531.01762949097 5165.6521521843 0.7909413884995 -0.338357304935279 1.14153354693766e-07 1.59047586027731e-05
"427" "ENSG00000023318.7" 2047.32976110609 2176.85838063101 1917.80114158118 0.880994904696217 -0.182794419658538 0.0105967240553593 0.0899817387362935
"431" "ENSG00000023572.6" 95.6165018394081 113.752082046034 77.4809216327817 0.681138492053499 -0.553979931767313 0.00122174197609059 0.0175198503545441
"432" "ENSG00000023608.4" 2672.82200473518 3150.08182309728 2195.56218637308 0.696985764075905 -0.520798905517964 5.37567154713065e-13 1.17028369581034e-09
"434" "ENSG00000023734.8" 6404.98801414573 6985.5708901004 5824.40513819105 0.833776541648887 -0.262267312478293 0.00252421523143387 0.0307532231344193
"438" "ENSG00000023909.7" 1430.68154620501 1564.92208428879 1296.44100812124 0.82843805524697 -0.271534267964538 0.000173936554906142 0.00402294693259677
"441" "ENSG00000024526.14" 3996.01375959624 4446.99186759201 3545.03565160047 0.797176104016592 -0.327029629985675 0.000325701067878828 0.00653817677141721
"443" "ENSG00000025039.12" 364.515541093686 400.759024710963 328.272057476409 0.819125801878491 -0.287843055953245 0.00455169824295252 0.0477976343679596
"449" "ENSG00000025770.16" 2505.63867725267 2198.01506727397 2813.26228723137 1.27991037419068 0.356042788945777 1.60549655945153e-07 2.06356664792678e-05
"451" "ENSG00000025796.11" 2656.55390058952 2923.66942879093 2389.43837238811 0.817273782342843 -0.291108640430628 1.66237391405015e-05 0.000669408186984912
"465" "ENSG00000027697.10" 1323.70749481233 1492.84920294793 1154.56578667673 0.773397463318336 -0.370718062382933 5.00086211425725e-07 4.92062229276295e-05
"466" "ENSG00000027847.11" 485.940909190047 423.168842016864 548.712976363229 1.29667622443091 0.37481828859437 5.70150457308094e-05 0.00175282265921937
"468" "ENSG00000028116.14" 2078.28808268215 2323.80123428997 1832.77493107432 0.788696943624063 -0.342457042963323 2.08367928980995e-05 0.00080286191396748
"470" "ENSG00000028203.15" 1208.29654599301 1288.98789219349 1127.60519979252 0.874798907438656 -0.192976676323279 0.00931576576100111 0.081920412266395
"474" "ENSG00000028839.7" 991.866928324491 1087.83218611106 895.901670537917 0.82356606283246 -0.280043713669114 0.00280963340230249 0.033310126163717
"475" "ENSG00000029153.12" 1652.16563945296 1789.29418874185 1515.03709016407 0.846723305589774 -0.240037495896389 0.000928666990786076 0.0143829829359985
"476" "ENSG00000029363.13" 6637.20235513446 7104.48458313835 6169.92012713058 0.868454291782708 -0.203478175432099 0.00137092131623351 0.0191160653671119
"482" "ENSG00000029993.12" 3135.54560751387 3397.79767339639 2873.29354163135 0.845634089436305 -0.241894558671263 0.000296147473685363 0.00607503463098266
"486" "ENSG00000030419.14" 696.761925144271 783.728193560132 609.79565672841 0.778070333234252 -0.362027522166909 2.2129331785039e-05 0.000840576755437818
"487" "ENSG00000030582.14" 3722.53781016311 3260.8940130768 4184.18160724943 1.28313940608621 0.359677919876951 8.3347720707502e-07 6.97876876847046e-05
"490" "ENSG00000031691.6" 716.983577677086 793.77438867716 640.192766677012 0.806517287291046 -0.310222637734877 0.000202411991972598 0.00449643782167701
"493" "ENSG00000032219.16" 1524.45086504547 1680.20462090327 1368.69710918766 0.814601443276508 -0.295833724437495 0.000141129837743102 0.00345941907689496
"495" "ENSG00000032444.13" 1604.69909559283 1412.1558864274 1797.24230475826 1.2726939865719 0.347885571535168 1.2429876673279e-06 9.47390512655701e-05
"503" "ENSG00000033178.10" 4947.84419874824 5336.25566471914 4559.43273277733 0.854425465954001 -0.226973448028052 0.000402752745529105 0.00759950359277886
"507" "ENSG00000033867.14" 1832.64134062806 2051.48481355541 1613.7978677007 0.786648702947909 -0.346208585791505 9.81691616574191e-07 8.00802866241504e-05
"513" "ENSG00000034677.9" 2127.22414924845 2268.34044417155 1986.10785432535 0.875577499589451 -0.191693213972665 0.00506859862528172 0.051698221761585
"518" "ENSG00000035141.5" 3033.12165842729 3210.54030178747 2855.70301506712 0.889477392162687 -0.168970157893271 0.0112027398818617 0.0932856408235729
"520" "ENSG00000035499.10" 2120.94673914811 2304.67518282285 1937.21829547337 0.840560227277058 -0.250576900671624 0.000288636927575459 0.00596664775151833
"522" "ENSG00000035681.5" 1899.98916989039 2023.3101508908 1776.66818888998 0.878099775315103 -0.187543217570924 0.0120444242499867 0.098153069224862
"523" "ENSG00000035687.9" 1729.76521056701 1926.68267485862 1532.84774627541 0.795589105708799 -0.329904573928751 2.46634550997511e-05 0.000914885482464889
"526" "ENSG00000035928.12" 6014.32292222133 6451.75545367828 5576.89039076438 0.864398911397808 -0.210230839582553 0.000943681204761258 0.0145630112506347
"527" "ENSG00000036054.10" 3318.64381968439 3643.57723802736 2993.71040134143 0.821640438988534 -0.283420905815853 1.84204239518166e-05 0.000726636701120811
"528" "ENSG00000036257.10" 4128.85978525325 4491.29709219616 3766.42247831035 0.838604617105977 -0.253937321634185 0.000104785400831028 0.00276926030481514
"543" "ENSG00000037897.14" 316.831699295419 279.235640440299 354.42775815054 1.26927836859105 0.344008504911547 0.00105634729253092 0.0157821777319533
"544" "ENSG00000037965.5" 232.005104334792 265.035948001304 198.97426066828 0.750744426062917 -0.413606236421941 0.000586369841345613 0.0101361956892062
"546" "ENSG00000038210.11" 586.633207054577 663.704454892555 509.561959216599 0.767754315132767 -0.381283379053001 1.01444223065888e-05 0.000462500677726571
"548" "ENSG00000038274.14" 2541.38787401352 2794.25740118924 2288.5183468378 0.819007706972093 -0.288051067003857 0.000701657829190481 0.0116548142614987
"550" "ENSG00000038358.12" 2159.847595323 1823.88037389709 2495.81481674891 1.36840927314553 0.45249978580113 1.19811392121807e-08 2.62469837131244e-06
"556" "ENSG00000039123.13" 4730.62767073541 5273.84974815472 4187.4055933161 0.793994101705541 -0.332799804737986 6.87658506838094e-05 0.00202301698565747
"558" "ENSG00000039319.14" 2722.82014362918 2955.71228240519 2489.92800485317 0.842412172414498 -0.247401812185703 0.000239722048258036 0.00514796447899132
"561" "ENSG00000039560.11" 6380.74018288649 6781.93027505533 5979.55009071766 0.881688523503564 -0.181659013891095 0.00495047446167941 0.0509172538997192
"563" "ENSG00000039650.7" 610.225952168765 514.148582302321 706.303322035208 1.37373387061077 0.45810254219255 0.00498987396190646 0.0511348307858564
"567" "ENSG00000040341.15" 2813.02691667508 2999.79514371854 2626.25868963162 0.875479345691625 -0.191854951887877 0.00384609530538316 0.0422742794815734
"571" "ENSG00000040633.10" 1477.79400614849 1576.21330259013 1379.37470970684 0.87511931756963 -0.192448361221959 0.00879365882977047 0.0785587905510554
"574" "ENSG00000041353.7" 177.688994471703 207.078879650999 148.299109292408 0.716147921711497 -0.481670485221293 0.000199702582675238 0.00446627228481582
"575" "ENSG00000041357.13" 7144.35965937733 7760.99800184286 6527.72131691179 0.841093028932849 -0.249662716573959 0.000683795020864118 0.0114454340061216
"579" "ENSG00000041982.12" 8131.12953091465 7508.16529537519 8754.0937664541 1.16594313285116 0.221497424941217 0.0065722540936446 0.0629779242337905
"589" "ENSG00000042753.9" 3096.80430803689 2865.10328521864 3328.50533085514 1.16174008386617 0.216287330651816 0.000959104247057601 0.0147234548847556
"595" "ENSG00000043093.11" 2004.15389820515 2215.34747753231 1792.96031887798 0.809335933555297 -0.305189444051812 0.00143257930593539 0.019743498416583
"602" "ENSG00000044090.6" 1812.23254841248 1622.67249821605 2001.79259860891 1.23363932081776 0.302920655324006 0.00124393340782829 0.0177431156680897
"605" "ENSG00000044459.12" 552.096808292038 613.509204253455 490.684412330621 0.799799593761119 -0.322289546521225 0.000265546037676144 0.00558882150110903
"607" "ENSG00000044574.7" 23731.7565602217 25389.4777862775 22074.0353341658 0.869416674103333 -0.201880330286417 0.00107027238180392 0.0159247020944016
"617" "ENSG00000047249.14" 1137.01320905129 1227.84336020456 1046.18305789801 0.852049285605705 -0.230991211334795 0.00258802976078845 0.0313225339220929
"620" "ENSG00000047365.9" 1417.14144519829 1527.73425858361 1306.54863181297 0.855219829281239 -0.225632790853685 0.00265447188157744 0.0319049567215685
"623" "ENSG00000047578.10" 715.23583543518 643.512112390187 786.959558480173 1.2229133583161 0.290322194580314 0.00500765471541318 0.0512567231993159
"633" "ENSG00000047932.11" 3079.5547223055 3365.89701440844 2793.21243020257 0.829856771685417 -0.269065737476115 5.27585946951598e-05 0.00164962959642891
"640" "ENSG00000048392.9" 5721.7250649613 6539.09297497934 4904.35715494326 0.750005723073353 -0.415026490454787 6.82831313502266e-09 1.69645805406906e-06
"645" "ENSG00000048544.5" 2156.66789755095 2310.24911695261 2003.0866781493 0.867043585668163 -0.205823576357439 0.00320875057051888 0.0368018438828824
"647" "ENSG00000048649.11" 3802.97269158277 4142.62509718933 3463.3202859762 0.836020688506421 -0.258389450623898 8.03248523970547e-05 0.00228584579958677
"653" "ENSG00000049130.11" 830.897834024893 901.554306374741 760.241361675045 0.843256314455496 -0.24595687844263 0.0111258843193544 0.0928676737627011
"663" "ENSG00000049449.6" 8857.96058792817 9772.26881775768 7943.65235809865 0.812876979362647 -0.298891063242346 9.80421527518653e-05 0.00265966064225309
"673" "ENSG00000050030.11" 68.9814877203766 80.4021079995922 57.560867441161 0.71591241664277 -0.482144993157476 0.0120199544512653 0.0980579072741068
"679" "ENSG00000050405.11" 3810.04079657446 4156.72927351686 3463.35231963207 0.833191697543934 -0.263279631375187 8.68591154584855e-05 0.00243597158586954
"682" "ENSG00000050555.15" 477.351130167479 403.207450934848 551.494809400109 1.36776939047493 0.451825008539891 0.000559347076213707 0.00977869207308052
"685" "ENSG00000050748.15" 2143.29877426889 2272.39903662501 2014.19851191277 0.886375359014531 -0.174010319458819 0.00986430634265541 0.0851532883587046
"687" "ENSG00000050820.14" 3006.06336390412 2692.55208418868 3319.57464361955 1.23287295466368 0.302024140275964 0.00386099564968051 0.0423776968681974
"688" "ENSG00000051009.8" 803.907682113683 679.264543732347 928.550820495019 1.36699438983363 0.451007322113097 0.00597709298162129 0.058630041132631
"690" "ENSG00000051128.16" 447.394912527023 382.803057357745 511.986767696302 1.33746781237912 0.419504171902722 9.32693458819487e-06 0.000434907343475239
"693" "ENSG00000051382.6" 1172.35179472716 1258.68470110122 1086.01888835311 0.862820440578134 -0.212867739933509 0.00499390127426504 0.0511448375389268
"698" "ENSG00000052126.12" 1921.30781562342 2054.35331624849 1788.26231499834 0.870474567765164 -0.200125946919156 0.0103169488578108 0.0881000153506409
"700" "ENSG00000052723.9" 2947.76796683739 3153.35688696774 2742.17904670704 0.8696063100374 -0.20156568600025 0.00261913061256756 0.0316178783718594
"701" "ENSG00000052749.11" 1335.37075116483 1238.40005067425 1432.3414516554 1.15660642203266 0.209898017789931 0.00316446691667719 0.036486167375604
"703" "ENSG00000052802.10" 1472.78953068089 1657.71845518232 1287.86060617946 0.776887415443428 -0.364222552818086 0.000166430237977242 0.0038902441644596
"707" "ENSG00000053254.13" 5337.75834690694 5804.59836728327 4870.91832653061 0.839148209458349 -0.253002454464173 9.9577206328574e-05 0.00269500911440106
"709" "ENSG00000053371.10" 1024.30682191048 907.193478502049 1141.42016531891 1.25818823918754 0.331347781856505 2.26207590123295e-05 0.0008545838155287
"714" "ENSG00000053702.12" 21.9985653269899 13.8591360522392 30.1379946017406 2.17459403588662 1.12074609655731 0.00648054988532137 0.0623564954711364
"716" "ENSG00000053770.9" 2575.68315009741 2744.68092254944 2406.68537764537 0.876854339560128 -0.189590888531499 0.00518923831846542 0.0525299712968857
"720" "ENSG00000054118.11" 8738.97863398424 9347.48543687664 8130.47183109183 0.869803102235004 -0.201239240567935 0.00144305695702347 0.0198674149909254
"721" "ENSG00000054148.15" 1522.29325169224 1352.13074198235 1692.45576140213 1.25169534931277 0.323883466808411 2.89402322835637e-05 0.00103708453796409
"724" "ENSG00000054267.18" 2356.80656569653 2671.77118103345 2041.8419503596 0.764227851866345 -0.387925258001614 1.70714299408861e-08 3.47738039591195e-06
"730" "ENSG00000054598.6" 340.881982973261 395.649775024743 286.11419092178 0.723150141824009 -0.467632881491057 4.96194859000899e-06 0.000263102355625354
"733" "ENSG00000054690.11" 913.674491351719 813.566368237397 1013.78261446604 1.24609700455344 0.317416381797552 0.0040948403240743 0.0441243949357343
"740" "ENSG00000054983.14" 1200.05291570621 1322.39947607344 1077.70635533899 0.814962781548425 -0.295193920330875 6.52371858910044e-05 0.00194217235808159
